merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{bul}бомбардирали,b o m b ə r d̪ i ɾ ə ɫ i,0,бомбардирали,0
{bul}бомбардирало,b o m b ə r d̪ i ɾ ə ɫ o,0,бомбардирало,0
{bul}бомбардиран,b o m b ə r d̪ i ɾ ə n,0,бомбардиран,0
{bul}бомбардирана,b o m b ə r d̪ i ɾ ə n ə,0,бомбардирана,0
{bul}бомбардиране,b o m b ə r d̪ i ɾ ə n ɛ,0,бомбардиране,0
{bul}бомбардирането,b o m b ə r d̪ i ɾ ə n ɛ t̪ o,0,бомбардирането,0
{bul}бомбардирани,b o m b ə r d̪ i ɾ ə n i,0,бомбардирани,0
{bul}бомбардирано,b o m b ə r d̪ i ɾ ə n o,0,бомбардирано,0
{bul}бомбардират,b o m b ə r d̪ i ɾ ə t̪,0,бомбардират,0
{bul}бомбардирате,b o m b ə r d̪ i ɾ ə t̪ ɛ,0,бомбардирате,0
{bul}бомбардираха,b o m b ə r d̪ i ɾ ə x ə,0,бомбардираха,0
{bul}бомбардирахме,b o m b ə r d̪ i ɾ ə x m ɛ,0,бомбардирахме,0
{bul}бомбардираше,b o m b ə r d̪ i ɾ ə ʃ ɛ,0,бомбардираше,0
{bul}бомбардираща,b o m b ə r d̪ i ɾ ə ʃ t̪ ə,0,бомбардираща,0
{bul}бомбардиращи,b o m b ə r d̪ i ɾ ə ʃ t̪ i,0,бомбардиращи,0
{bul}бомбардиращия,b o m b ə r d̪ i ɾ ə ʃ t̪ i j ə,0,бомбардиращия,0
{bul}боря,b o rʲ ɤ,0,боря,0
{bul}ботуш,b o t̪ u ʃ,0,ботуш,0
{bul}боядиса,b o̝ j ɐ d̪ i s ə,0,боядиса,0
{bul}боядисай,b o̝ j ɐ d̪ i s ə j,0,боядисай,0
{bul}боядисала,b o̝ j ɐ d̪ i s ə ɫ ə,0,боядисала,0
{bul}боядисали,b o̝ j ɐ d̪ i s ə ɫ i,0,боядисали,0
{bul}боядисалият,b o̝ j ɐ d̪ i s ə ɫ i j ə t̪,0,боядисалият,0
{bul}боядисаме,b o̝ j ɐ d̪ i s ə m ɛ,0,боядисаме,0
{bul}боядисан,b o̝ j ɐ d̪ i s ə n,0,боядисан,0
{bul}боядисана,b o̝ j ɐ d̪ i s ə n ə,0,боядисана,0
{bul}боядисаната,b o̝ j ɐ d̪ i s ə n ə t̪ ə,0,боядисаната,0
{bul}боядисани,b o̝ j ɐ d̪ i s ə n i,0,боядисани,0
{bul}боядисаните,b o̝ j ɐ d̪ i s ə n i t̪ ɛ,0,боядисаните,0
{bul}боядисания,b o̝ j ɐ d̪ i s ə n i j ə,0,боядисания,0
{bul}боядисано,b o̝ j ɐ d̪ i s ə n o̝,0,боядисано,0
{bul}боядисаното,b o̝ j ɐ d̪ i s ə n o̝ t̪ o̝,0,боядисаното,0
{bul}боядисат,b o̝ j ɐ d̪ i s ə t̪,0,боядисат,0
{bul}боядисах,b o̝ j ɐ d̪ i s ə x,0,боядисах,0
{bul}боядисаха,b o̝ j ɐ d̪ i s ə x ə,0,боядисаха,0
{bul}боядисахте,b o̝ j ɐ d̪ i s ə x t̪ ɛ,0,боядисахте,0
{bul}боядисва,b o̝ j ɐ d̪ i s v ə,0,боядисва,0
{bul}боядисвала,b o̝ j ɐ d̪ i s v ə ɫ ə,0,боядисвала,0
{bul}боядисвали,b o̝ j ɐ d̪ i s v ə ɫ i,0,боядисвали,0
{bul}боядисваме,b o̝ j ɐ d̪ i s v ə m ɛ,0,боядисваме,0
{bul}боядисван,b o̝ j ɐ d̪ i s v ə n,0,боядисван,0
{bul}боядисваната,b o̝ j ɐ d̪ i s v ə n ə t̪ ə,0,боядисваната,0
{bul}боядисване,b o̝ j ɐ d̪ i s v ə n ɛ,0,боядисване,0
{bul}боядисването,b o̝ j ɐ d̪ i s v ə n ɛ t̪ o̝,0,боядисването,0
{bul}боядисвани,b o̝ j ɐ d̪ i s v ə n i,0,боядисвани,0
{bul}боядисваният,b o̝ j ɐ d̪ i s v ə n i j ə t̪,0,боядисваният,0
{bul}боядисват,b o̝ j ɐ d̪ i s v ə t̪,0,боядисват,0
{bul}боядисваха,b o̝ j ɐ d̪ i s v ə x ə,0,боядисваха,0
{bul}боядисващи,b o̝ j ɐ d̪ i s v ə ʃ t̪ i,0,боядисващи,0
{bul}бра,b r a,0,бра,0
{bul}брала,b r a ɫ ə,0,брала,0
{bul}брали,b r a ɫ i,0,брали,0
{bul}брана,b r a n ə,0,брана,0
{bul}бране,b r ə n ɛ,0,бране,0
{bul}брането,b r ə n ɛ t̪ o,0,брането,0
{bul}брани,b r a n i,0,брани,0
{bul}браните,b r a n i t̪ ɛ,0,браните,0
{bul}брахме,b r a x m ɛ,0,брахме,0
{bul}брахте,b r a x t̪ ɛ,0,брахте,0
{bul}бреме,b r ɛ m ɛ,0,бреме,0
{bul}бременен,b r ɛ m ɛ n ɛ n,0,бременен,0
{bul}бръмбар,b r ɤ m b ə r,0,бръмбар,0
{bul}будели,b u d̪ ɛ ɫ i,0,будели,0
{bul}буден,b u d̪ ɛ n,0,буден,0
{bul}будена,b u d̪ ɛ n ə,0,будена,0
{bul}будено,b u d̪ ɛ n o̝,0,будено,0
{bul}будете,b o d̪ ɛ t̪ ɛ,0,будете,0
{bul}будеше,b u d̪ ɛ ʃ ɛ,0,будеше,0
{bul}будещ,b u d̪ ɛ ʃ t̪,0,будещ,0
{bul}будещи,b u d̪ ɛ ʃ t̪ i,0,будещи,0
{bul}будещо,b u d̪ ɛ ʃ t̪ o̝,0,будещо,0
{bul}будите,b u d̪ i t̪ ɛ,0,будите,0
{bul}будиш,b u d̪ i ʃ,0,будиш,0
{bul}будят,b u dʲ ə t̪,0,будят,0
{bul}бушува,b o ʃ u v ə,0,бушува,0
{bul}бушувал,b o ʃ u v ə ɫ,0,бушувал,0
{bul}бушувала,b o ʃ u v ə ɫ ə,0,бушувала,0
{bul}бушували,b o ʃ u v ə ɫ i,0,бушували,0
{bul}бушувалото,b o ʃ u v ə ɫ o̝ t̪ o̝,0,бушувалото,0
{bul}бушувания,b o ʃ u v ə n i j ə,0,бушувания,0
{bul}бушуванията,b o ʃ u v ə n i j ə t̪ ə,0,бушуванията,0
{bul}бушуваше,b o ʃ u v ə ʃ ɛ,0,бушуваше,0
{bul}бушуващ,b o ʃ u v ə ʃ t̪,0,бушуващ,0
{bul}бушуващата,b o ʃ u v ə ʃ t̪ ə t̪ ə,0,бушуващата,0
{bul}бушуващи,b o ʃ u v ə ʃ t̪ i,0,бушуващи,0
{bul}бушуващите,b o ʃ u v ə ʃ t̪ i t̪ ɛ,0,бушуващите,0
{bul}бушуващия,b o ʃ u v ə ʃ t̪ i j ə,0,бушуващия,0
{bul}бърборка,b ə r b ɔ r k ə,0,бърборка,0
{bul}бърборко,b ə r b ɔ r k o,0,бърборко,0
{bul}бърз,b ɤ r s,0,бърз,0
{bul}бързичък,b ɤ r z t͡ʃ ʃ ə k,0,бързичък,0
{bul}бяга,bʲ a ɡ ə,0,бяга,0
{bul}бягай,bʲ a ɡ ə j,0,бягай,0
{bul}бягайки,bʲ a ɡ ə j kʲ i,0,бягайки,0
{bul}бягайте,bʲ a ɡ ə j t̪ ɛ,0,бягайте,0
{bul}бягал,bʲ a ɡ ə ɫ,0,бягал,0
{bul}бягала,bʲ a ɡ ə ɫ ə,0,бягала,0
{bul}бягали,bʲ a ɡ ə ɫ i,0,бягали,0
{bul}бягалият,bʲ a ɡ ə ɫ i j ə t̪,0,бягалият,0
{bul}бягало,bʲ a ɡ ə ɫ o,0,бягало,0
{bul}бягаме,bʲ a ɡ ə m ɛ,0,бягаме,0
{bul}бягане,bʲ a ɡ ə n ɛ,0,бягане,0
{bul}бягането,bʲ a ɡ ə n ɛ t̪ o,0,бягането,0
{bul}бягания,bʲ a ɡ ə n i j ə,0,бягания,0
{bul}бяганията,bʲ a ɡ ə n i j ə t̪ ə,0,бяганията,0
{bul}бягат,bʲ a ɡ ə t̪,0,бягат,0
{bul}бягате,bʲ a ɡ ə t̪ ɛ,0,бягате,0
{bul}бягах,bʲ a ɡ ə x,0,бягах,0
{bul}бягаха,bʲ a ɡ ə x ə,0,бягаха,0
{bul}бягаш,bʲ a ɡ ə ʃ,0,бягаш,0
{bul}бягаше,bʲ a ɡ ə ʃ ɛ,0,бягаше,0
{bul}бягащ,bʲ a ɡ ə ʃ t̪,0,бягащ,0
{bul}бягаща,bʲ a ɡ ə ʃ t̪ ə,0,бягаща,0
{bul}бягащата,bʲ a ɡ ə ʃ t̪ ə t̪ ə,0,бягащата,0
{bul}бягащи,bʲ a ɡ ə ʃ t̪ i,0,бягащи,0
{bul}бягащите,bʲ a ɡ ə ʃ t̪ i t̪ ɛ,0,бягащите,0
{bul}бягащия,bʲ a ɡ ə ʃ t̪ i j ə,0,бягащия,0
{bul}бягащото,bʲ a ɡ ə ʃ t̪ o t̪ o,0,бягащото,0
{bul}важен,v a ʒ ɛ n,0,важен,0
{bul}ваза,v a z ə,0,ваза,0
{bul}вакъф,v ə k ɤ f,0,вакъф,0
{bul}валиден,v ə ɫ i d̪ ɛ n,0,валиден,0
{bul}валидност,v ə ɫ i d̪ n o s t̪,0,валидност,0
{bul}варварин,v a r v ə r i n,0,варварин,0
{bul}варварски,v a r v ə r s k i,0,варварски,0
{bul}вдиша,v d̪ i ʃ ə,0,вдиша,0
{bul}вдишайте,v d̪ i ʃ ə j t̪ ɛ,0,вдишайте,0
{bul}вдишан,v d̪ i ʃ ə n,0,вдишан,0
{bul}вдишания,v d̪ i ʃ ə n i j ə,0,вдишания,0
{bul}вдишаният,v d̪ i ʃ ə n i j ə t̪,0,вдишаният,0
{bul}вдишаното,v d̪ i ʃ ə n o̝ t̪ o̝,0,вдишаното,0
{bul}вдишат,v d̪ i ʃ ə t̪,0,вдишат,0
{bul}вдишва,v d̪ i ʃ v ə,0,вдишва,0
{bul}вдишвали,v d̪ i ʃ v ə ɫ i,0,вдишвали,0
{bul}вдишвалият,v d̪ i ʃ v ə ɫ i j ə t̪,0,вдишвалият,0
{bul}вдишвало,v d̪ i ʃ v ə ɫ o̝,0,вдишвало,0
{bul}вдишвам,v d̪ i ʃ v ə m,0,вдишвам,0
{bul}вдишваме,v d̪ i ʃ v ə m ɛ,0,вдишваме,0
{bul}вдишване,v d̪ i ʃ v ə n ɛ,0,вдишване,0
{bul}вдишванията,v d̪ i ʃ v ə n i j ə t̪ ə,0,вдишванията,0
{bul}вдишвате,v d̪ i ʃ v ə t̪ ɛ,0,вдишвате,0
{bul}вдишвах,v d̪ i ʃ v ə x,0,вдишвах,0
{bul}вдишвахме,v d̪ i ʃ v ə x m ɛ,0,вдишвахме,0
{bul}вдишвахте,v d̪ i ʃ v ə x t̪ ɛ,0,вдишвахте,0
{bul}вдишваш,v d̪ i ʃ v ə ʃ,0,вдишваш,0
{bul}вдишващия,v d̪ i ʃ v ə ʃ t̪ i j ə,0,вдишващия,0
{bul}верен,v ɛ r ɛ n,0,верен,0
{bul}ветропоказател,v ɛ t̪ r o p o k ə z a t̪ ɛ ɫ,0,ветропоказател,0
{bul}вечерянетата,v ɛ t͡ʃ ɛ rʲ ə n ɛ t̪ ə t̪ ə,0,вечерянетата,0
{bul}взе,v z ɛ,0,взе,0
{bul}взел,v z ɛ ɫ,0,взел,0
{bul}взели,v z ɛ ɫ i,0,взели,0
{bul}взело,v z ɛ ɫ o̝,0,взело,0
{bul}вземай,v z ɛ m ə j,0,вземай,0
{bul}вземайки,v z ɛ m ə j kʲ i,0,вземайки,0
{bul}вземайте,v z ɛ m ə j t̪ ɛ,0,вземайте,0
{bul}вземал,v z ɛ m ə ɫ,0,вземал,0
{bul}вземала,v z ɛ m ə ɫ ə,0,вземала,0
{bul}вземали,v z ɛ m ə ɫ i,0,вземали,0
{bul}вземало,v z ɛ m ə ɫ o̝,0,вземало,0
{bul}вземалото,v z ɛ m ə ɫ o̝ t̪ o̝,0,вземалото,0
{bul}вземаме,v z ɛ m ə m ɛ,0,вземаме,0
{bul}вземан,v z ɛ m ə n,0,вземан,0
{bul}вземана,v z ɛ m ə n ə,0,вземана,0
{bul}вземане,v z ɛ m ə n ɛ,0,вземане,0
{bul}вземането,v z ɛ m ə n ɛ t̪ o̝,0,вземането,0
{bul}вземани,v z ɛ m ə n i,0,вземани,0
{bul}вземания,v z ɛ m ə n i j ə,0,вземания,0
{bul}вземанията,v z ɛ m ə n i j ə t̪ ə,0,вземанията,0
{bul}вземано,v z ɛ m ə n o̝,0,вземано,0
{bul}вземат,v z ɛ m ə t̪,0,вземат,0
{bul}вземате,v z ɛ m ə t̪ ɛ,0,вземате,0
{bul}вземах,v z ɛ m ə x,0,вземах,0
{bul}вземаха,v z ɛ m ə x ə,0,вземаха,0
{bul}вземахте,v z ɛ m ə x t̪ ɛ,0,вземахте,0
{bul}вземаш,v z ɛ m ə ʃ,0,вземаш,0
{bul}вземаше,v z ɛ m ə ʃ ɛ,0,вземаше,0
{bul}вземащ,v z ɛ m ə ʃ t̪,0,вземащ,0
{bul}вземащи,v z ɛ m ə ʃ t̪ i,0,вземащи,0
{bul}вземащите,v z ɛ m ə ʃ t̪ i t̪ ɛ,0,вземащите,0
{bul}вземащото,v z ɛ m ə ʃ t̪ o̝ t̪ o̝,0,вземащото,0
{bul}вземе,v z ɛ m ɛ,0,вземе,0
{bul}вземело,v z ɛ m ɛ ɫ o̝,0,вземело,0
{bul}вземем,v z ɛ m ɛ m,0,вземем,0
{bul}вземете,v z ɛ m ɛ t̪ ɛ,0,вземете,0
{bul}вземехме,v z ɛ m ɛ x m ɛ,0,вземехме,0
{bul}вземеш,v z ɛ m ɛ ʃ,0,вземеш,0
{bul}вземи,v z ɛ m i,0,вземи,0
{bul}взет,v z ɛ t̪,0,взет,0
{bul}взета,v z ɛ t̪ ə,0,взета,0
{bul}взетата,v z ɛ t̪ ə t̪ ə,0,взетата,0
{bul}взетите,v z ɛ t̪ i t̪ ɛ,0,взетите,0
{bul}взетият,v z ɛ t̪ i j ə t̪,0,взетият,0
{bul}взето,v z ɛ t̪ o̝,0,взето,0
{bul}взетото,v z ɛ t̪ o̝ t̪ o̝,0,взетото,0
{bul}взех,v z ɛ x,0,взех,0
{bul}взеха,v z ɛ x ə,0,взеха,0
{bul}взехме,v z ɛ x m ɛ,0,взехме,0
{bul}взехте,v z ɛ x t̪ ɛ,0,взехте,0
{bul}взима,v z i m ə,0,взима,0
{bul}взимай,v z i m ə j,0,взимай,0
{bul}взимайки,v z i m ə j kʲ i,0,взимайки,0
{bul}взимайте,v z i m ə j t̪ ɛ,0,взимайте,0
{bul}взимал,v z i m ə ɫ,0,взимал,0
{bul}взимала,v z i m ə ɫ ə,0,взимала,0
{bul}взимали,v z i m ə ɫ i,0,взимали,0
{bul}взималите,v z i m ə ɫ i t̪ ɛ,0,взималите,0
{bul}взимаме,v z i m ə m ɛ,0,взимаме,0
{bul}взимане,v z i m ə n ɛ,0,взимане,0
{bul}взимането,v z i m ə n ɛ t̪ o̝,0,взимането,0
{bul}взимани,v z i m ə n i,0,взимани,0
{bul}взиманите,v z i m ə n i t̪ ɛ,0,взиманите,0
{bul}взимания,v z i m ə n i j ə,0,взимания,0
{bul}взиманият,v z i m ə n i j ə t̪,0,взиманият,0
{bul}взиманията,v z i m ə n i j ə t̪ ə,0,взиманията,0
{bul}взимат,v z i m ə t̪,0,взимат,0
{bul}взимате,v z i m ə t̪ ɛ,0,взимате,0
{bul}взимах,v z i m ə x,0,взимах,0
{bul}взимаха,v z i m ə x ə,0,взимаха,0
{bul}взимаш,v z i m ə ʃ,0,взимаш,0
{bul}взимаше,v z i m ə ʃ ɛ,0,взимаше,0
{bul}взимащ,v z i m ə ʃ t̪,0,взимащ,0
{bul}виделите,v i d̪ ɛ ɫ i t̪ ɛ,0,виделите,0
{bul}видени,v i d̪ ɛ n i,0,видени,0
{bul}видех,v i d̪ ɛ x,0,видех,0
{bul}видехме,v i d̪ ɛ x m ɛ,0,видехме,0
{bul}видехте,v i d̪ ɛ x t̪ ɛ,0,видехте,0
{bul}видеше,v i d̪ ɛ ʃ ɛ,0,видеше,0
{bul}види,v i d̪ i,0,види,0
{bul}видите,v i d̪ i t̪ ɛ,0,видите,0
{bul}видиш,v i d̪ i ʃ,0,видиш,0
{bul}видял,v i dʲ a ɫ,0,видял,0
{bul}видяла,v i dʲ a ɫ ə,0,видяла,0
{bul}видяло,v i dʲ a ɫ o,0,видяло,0
{bul}видян,v i dʲ a n,0,видян,0
{bul}видяна,v i dʲ a n ə,0,видяна,0
{bul}видяно,v i dʲ a n o,0,видяно,0
{bul}видят,v i dʲ ə t̪,0,видят,0
{bul}видях,v i dʲ a x,0,видях,0
{bul}видяха,v i dʲ a x ə,0,видяха,0
{bul}видяхме,v i dʲ a x m ɛ,0,видяхме,0
{bul}видяхте,v i dʲ a x t̪ ɛ,0,видяхте,0
{bul}виж,v i ʃ,0,виж,0
{bul}виждай,v i ʒ d̪ ə j,0,виждай,0
{bul}виждайки,v i ʒ d̪ ə j kʲ i,0,виждайки,0
{bul}виждайте,v i ʒ d̪ ə j t̪ ɛ,0,виждайте,0
{bul}виждаме,v i ʒ d̪ ə m ɛ,0,виждаме,0
{bul}виждан,v i ʒ d̪ ə n,0,виждан,0
{bul}виждана,v i ʒ d̪ ə n ə,0,виждана,0
{bul}вижданата,v i ʒ d̪ ə n ə t̪ ə,0,вижданата,0
{bul}виждане,v i ʒ d̪ ə n ɛ,0,виждане,0
{bul}виждането,v i ʒ d̪ ə n ɛ t̪ o,0,виждането,0
{bul}виждания,v i ʒ d̪ ə n i j ə,0,виждания,0
{bul}вижданията,v i ʒ d̪ ə n i j ə t̪ ə,0,вижданията,0
{bul}виждано,v i ʒ d̪ ə n o,0,виждано,0
{bul}виждат,v i ʒ d̪ ə t̪,0,виждат,0
{bul}виждате,v i ʒ d̪ ə t̪ ɛ,0,виждате,0
{bul}виждаш,v i ʒ d̪ ə ʃ,0,виждаш,0
{bul}виждаше,v i ʒ d̪ ə ʃ ɛ,0,виждаше,0
{bul}виждащ,v i ʒ d̪ ə ʃ t̪,0,виждащ,0
{bul}виждаща,v i ʒ d̪ ə ʃ t̪ ə,0,виждаща,0
{bul}виждащи,v i ʒ d̪ ə ʃ t̪ i,0,виждащи,0
{bul}виждащите,v i ʒ d̪ ə ʃ t̪ i t̪ ɛ,0,виждащите,0
{bul}вижте,v i ʃ t̪ ɛ,0,вижте,0
{bul}визитка,v i z i t̪ k ə,0,визитка,0
{bul}винели,v i n ɛ ɫ i,0,винели,0
{bul}винен,v i n ɛ n,0,винен,0
{bul}винена,v i n ɛ n ə,0,винена,0
{bul}винената,v i n ɛ n ə t̪ ə,0,винената,0
{bul}винени,v i n ɛ n i,0,винени,0
{bul}винените,v i n ɛ n i t̪ ɛ,0,винените,0
{bul}винения,v i n ɛ n i j ə,0,винения,0
{bul}виненият,v i n ɛ n i j ə t̪,0,виненият,0
{bul}винено,v i n ɛ n o,0,винено,0
{bul}винете,v i n ɛ t̪ ɛ,0,винете,0
{bul}вини,v i n i,0,вини,0
{bul}винили,v i n i ɫ i,0,винили,0
{bul}винилият,v i n i ɫ i j ə t̪,0,винилият,0
{bul}виним,v i n i m,0,виним,0
{bul}вините,v i n i t̪ ɛ,0,вините,0
{bul}винихме,v i n i x m ɛ,0,винихме,0
{bul}виниш,v i n i ʃ,0,виниш,0
{bul}винят,v i nʲ ɤ t̪,0,винят,0
{bul}винях,v i nʲ a x,0,винях,0
{bul}виняха,v i nʲ a x ə,0,виняха,0
{bul}виняхте,v i nʲ a x t̪ ɛ,0,виняхте,0
{bul}виняща,v i nʲ a ʃ t̪ ə,0,виняща,0
{bul}винящата,v i nʲ a ʃ t̪ ə t̪ ə,0,винящата,0
{bul}висок,v i s ɔ k,0,висок,0
{bul}виц,v i t͡s,0,виц,0
{bul}вковал,f k o v a ɫ,0,вковал,0
{bul}вковала,f k o v a ɫ ə,0,вковала,0
{bul}вковяла,f k o vʲ a ɫ ə,0,вковяла,0
{bul}влага,v ɫ a ɡ ə,0,влага,0
{bul}влажен,v ɫ a ʒ ɛ n,0,влажен,0
{bul}влажност,v ɫ a ʒ n o s t̪,0,влажност,0
{bul}влезе,v ɫ ɛ z ɛ,0,влезе,0
{bul}влезели,v ɫ ɛ z ɛ ɫ i,0,влезели,0
{bul}влезем,v ɫ ɛ z ɛ m,0,влезем,0
{bul}влезете,v ɫ ɛ z ɛ t̪ ɛ,0,влезете,0
{bul}влезеш,v ɫ ɛ z ɛ ʃ,0,влезеш,0
{bul}влезли,v ɫ ɛ z ɫ i,0,влезли,0
{bul}влезлите,v ɫ ɛ z ɫ i t̪ ɛ,0,влезлите,0
{bul}влезлия,v ɫ ɛ z ɫ i j ə,0,влезлия,0
{bul}влезлият,v ɫ ɛ z ɫ i j ə t̪,0,влезлият,0
{bul}влезте,v ɫ ɛ s t̪ ɛ,0,влезте,0
{bul}влиза,v ɫ i z ə,0,влиза,0
{bul}влизай,v ɫ i z ə j,0,влизай,0
{bul}влизайки,v ɫ i z ə j kʲ i,0,влизайки,0
{bul}влизайте,v ɫ i z ə j t̪ ɛ,0,влизайте,0
{bul}влизал,v ɫ i z ə ɫ,0,влизал,0
{bul}влизала,v ɫ i z ə ɫ ə,0,влизала,0
{bul}влизали,v ɫ i z ə ɫ i,0,влизали,0
{bul}влизало,v ɫ i z ə ɫ o,0,влизало,0
{bul}влизалото,v ɫ i z ə ɫ o t̪ o,0,влизалото,0
{bul}влизам,v ɫ i z ə m,0,влизам,0
{bul}влизаме,v ɫ i z ə m ɛ,0,влизаме,0
{bul}влизане,v ɫ i z ə n ɛ,0,влизане,0
{bul}влизането,v ɫ i z ə n ɛ t̪ o,0,влизането,0
